z [cm];W [rad];W' [rad/cm];MT,tot [kNcm];MT,primario [kNcm];MT,secondario [kNcm];Bimomento [kNcm^2]
228;0,0015518825911854336;9,982647045195547e-06;61,39756187592464;12,650010335671798;48,747551540252836;-36289,97141026638
229;0,0015520310176551644;4,858777279889236e-06;61,39756187592462;6,15704256907564;55,24051930684898;-36341,964671020156
230;0,001552076890315653;-2,7288667834353425e-07;61,397561875924595;-0,3458019987969266;61,743363874721524;-36400,455741127545
231;0,0015520200441102735;-5,413262352106975e-06;61,397561875924545;-6,859686052589959;68,2572479285145;-36465,455078576306
232;0,0015518602956166461;-1,0563268821627942e-05;61,39756187592462;-13,385774250766929;74,78333612669155;-36536,97430500845
233;0,0015515974430138412;-1,5723826889084038e-05;61,397561875924566;-19,925233433847293;81,32279530977186;-36615,026207798095
234;0,001551231266046294;-2,089585924323978e-05;61,39756187592462;-26,479232833033446;87,87679470895807;-36699,624742337815
235;0,001550761525984424;-2,608029062441982e-05;61,39756187592459;-33,048944279264795;94,44650615518938;-36790,785034533816
236;0,0015501879655819518;-3,127804798984906e-05;61,397561875924616;-39,63554241273673;101,03310428866135;-36888,523383510386
237;0,0015495103090299024;-3,6490060679389456e-05;61,397561875924595;-46,24020489292232;107,63776676884692;-36992,857264524144
238;0,0015487282619072945;-4,171726058170221e-05;61,39756187592458;-52,864112609133045;114,26167448505763;-37103,805332088516
239;0,001547841511128496;-4,6960582300866235e-05;61,39756187592462;-59,50844989165769;120,90601176758231;-37221,38742330912
240;0,0015468497248872478;-5,2220963323482024e-05;61,39756187592458;-66,17440472351642;127,571966599441;-37345,62456143052
241;0,001545752552597337;-5,749934418629038e-05;61,39756187592462;-72,86316895286717;134,2607308287918;-37476,5389595952
242;0,001544549624829914;-6,279666864433762e-05;61,39756187592458;-79,57593850610463;140,97350038202921;-37614,15402481504
243;0,0015432405532474385;-6,81138838397146e-05;61,397561875924595;-86,31391360168632;147,71147547761092;-37758,49436215663
244;0,0015418249305342482;-7,345194047090299e-05;61,39756187592462;-93,07829896472828;154,4758608406529;-37909,58577914029
245;0,0015403023303237305;-7,881179296275641e-05;61,39756187592454;-99,87030404240494;161,26786591832948;-38067,45529035461
246;0,0015386723071220917;-8,419439963714789e-05;61,39756187592458;-106,69114322019381;168,0887050961184;-38232,13112228636
247;0,0015369343962287018;-8,960072288431446e-05;61,39756187592455;-113,54203603900329;174,93959791492784;-38403,64271836748
248;0,00153508811365301;-9,503172933492907e-05;61,397561875924566;-120,42420741322212;181,8217692891467;-38582,02074423922
249;0,001533132956028008;-0,00010048839003293038;61,39756187592461;-127,33888784972937;188,73644972565398;-38767,29709323529
250;0,0015310684005202298;-0,00010597168060914216;-388,60243812407555;-134,28731366790495;-254,3151244561706;-38959,50489208405
251;0,0015288941163783742;-0,00011145083495096386;-388,60243812407543;-141,2304980498614;-247,37194007421405;-38708,66509718795
252;0,0015266105998080481;-0,00011689508620625201;-388,6024381240755;-148,12945324056255;-240,47298488351294;-38464,74626895973
253;0,001524218539126606;-0,00012230540778706742;-388,60243812407555;-154,98541274777185;-233,61702537630367;-38227,70479561184
254;0,0015217186032441153;-0,00012768276703897043;-388,60243812407555;-161,7996023917833;-226,8028357322922;-37997,49829500237
255;0,001519111441782955;-0,00013302812541397818;-388,60243812407555;-168,57324052459316;-220,0291975994824;-37774,0856070574
256;0,0015163976851939659;-0,00013834243864246915;-388,60243812407543;-175,30753824773691;-213,29489987633855;-37557,42678641167
257;0,0015135779448691732;-0,000143626656904064;-388,60243812407543;-182,00369962882988;-206,59873849524558;-37347,48309526647
258;0,0015106528132510996;-0,00014888172499751418;-388,60243812407555;-188,66292191685;-199,93951620722552;-37144,21699646354
259;0,001507622863938694;-0,00015410858250962845;-388,60243812407555;-195,28639575620116;-193,31604236787436;-36947,59214677348
260;0,0015044886517898873;-0,0001593081639832677;-388,6024381240755;-201,87530539959684;-186,72713272447865;-36757,573390397796
261;0,0015012507130207995;-0,00016448139908443757;-388,60243812407543;-208,43082891979927;-180,17160920427617;-36574,12675268312
262;0,0014979095653016136;-0,00016962921276850954;-388,60243812407555;-214,9541384202553;-173,64829970382024;-36397,21943404667
263;0,0014944657078491321;-0,00017475252544559916;-388,60243812407555;-221,44640024466327;-167,15603787941228;-36226,819804111816
264;0,0014909196215160364;-0,0001798522531451324;-388,6024381240755;-227,90877518551176;-160,69366293856373;-36062,897396052686
265;0,0014872717688768596;-0,00018492930767962816;-388,60243812407555;-234,3424186916248;-154,26001943245072;-35905,42290114685
266;0,0014835225943106958;-0,00018998459680772686;-388,60243812407555;-240,74848107475148;-147,85395704932404;-35754,36816353492
267;0,0014796725240806506;-0,00019501902439649464;-388,60243812407555;-247,128107715238;-141,47433040883755;-35609,70617518651
268;0,0014757219664100576;-0,00020003349058303114;-388,6024381240755;-253,48243926681707;-135,11999885725842;-35471,4110710712
269;0,0014716713115554662;-0,00020502889193541095;-388,6024381240755;-259,81261186055275;-128,78982626352274;-35339,45812453403
270;0,001467520931876418;-0,00021000612161298644;-388,60243812407555;-266,11975730797644;-122,48268081609908;-35213,82374287447
271;0,0014632711819020233;-0,00021496606952608167;-388,6024381240755;-272,4050033034507;-116,19743482062479;-35094,485463128025
272;0,0014589223983943506;-0,0002199096224951048;-388,60243812407555;-278,6694736257968;-109,93296449827874;-34981,42194805011
273;0,0014544749004086364;-0,00022483766440910833;-388,6024381240755;-284,9142883392221;-103,68814978485341;-34874,612982300874
274;0,0014499289893503335;-0,00022975107638382544;-388,6024381240755;-291,1405639935836;-97,46187413049189;-34774,03946883087
275;0,0014452849490289993;-0,00023465073691921002;-388,60243812407555;-297,3494138240229;-91,25302430005262;-34679,68342546653
276;0,0014405430457090406;-0,00023953752205650914;-388,60243812407555;-303,5419479500084;-85,06049017406714;-34591,52798169503
277;0,0014357035281573215;-0,0002444123055348965;-388,60243812407555;-309,71927357382083;-78,88316455025475;-34509,55737564789
278;0,00143076662768764;-0,000249275958947693;-388,6024381240755;-315,88249517851654;-72,71994294555894;-34433,756951282834
279;0,001425732558202088;-0,0002541293518982051;-388,60243812407543;-322,03271472540547;-66,56972339866998;-34364,113155763334
280;0,0014206015162292953;-0,00025897335215520643;-388,6024381240755;-328,17103185107754;-60,43140627299797;-34300,6135370354
281;0,0014153736809595684;-0,0002638088258080914;-388,6024381240756;-334,2985440640134;-54,30389406006218;-34243,24674160122
282;0,0014100492142769287;-0,00026863663742172916;-388,60243812407543;-340,4163469408152;-48,186091183260245;-34192,00251248919
283;0,001404628260788058;-0,0002734576501910446;-388,6024381240755;-346,52553432209174;-42,07690380198377;-34146,871687419974
284;0,001399110947848151;-0,0002782727260953542;-388,6024381240755;-352,6271985080328;-35,97523961604272;-34107,846197168394
285;0,0013934973855836898;-0,00028308272605248467;-388,6024381240755;-358,72243045370857;-29,880007670366943;-34074,919064120586
286;0,0013877876669121305;-0,0002878885100727024;-388,6024381240755;-364,81231996412856;-23,790118159946953;-34048,084401026514
287;0,001381981867558518;-0,0002926909374124797;-388,6024381240755;-370,89795588909425;-17,70448223498125;-34027,337409947315
288;0,0013760800460690262;-0,0002974908667281265;-388,60243812407555;-376,98042631788195;-11,62201180619359;-34012,674381397446
289;0,001370082243821424;-0,0003022891562293157;-388,60243812407555;-383,06081877378887;-5,541619350286686;-34004,09269368143
290;0,0013639884850324756;-0,00030708666383252696;-388,6024381240755;-389,14022040857816;0,5377822845026404;-34001,59081242514
291;0,0013577987767622681;-0,00031188424731443977;-388,6024381240755;-395,2197181968581;6,617280072782571;-34005,168290301415
292;0,0013515131089154755;-0,0003166827644653004;-388,60243812407555;-401,30039913042873;12,69796100635318;-34014,8257669501
293;0,0013451314542395532;-0,00032148307324229164;-388,6024381240756;-407,383350412632;18,780912288556397;-34030,564969092484
294;0,0013386537683198647;-0,00032628603192293225;-388,6024381240754;-413,4696596527397;24,867221528664338;-34052,38871083985
295;0,0013320799895717422;-0,0003310924992585344;-388,60243812407555;-419,5604150604148;30,957976936339264;-34080,30089419683
296;0,001325410039229473;-0,0003359033346277446;-388,60243812407555;-425,65670564027795;37,05426751620241;-34114,30650975893
297;0,0013186438213322184;-0,00034071939819019746;-388,6024381240755;-431,7596213866182;43,15718326254274;-34154,41163760491
298;0,001311781222706856;-0,0003455415510403097;-388,6024381240755;-437,8702534782805;49,26781535420502;-34200,6234483838
299;0,0013048221129477434;-0,00035037065536124007;-388,6024381240756;-443,98969447376345;55,38725634968783;-34252,950204597095
300;0,0012977663443934037;-0,0003552075745790444;-838,6024381240752;-450,11903850656506;-388,4833996175102;-34311,401262075946
301;0,0012906139637422283;-0,0003600214270123059;-838,6024381240752;-456,219152309994;-382,38328581408126;-33925,97366201036
302;0,0012833658469947025;-0,0003647813268553513;-838,6024381240752;-462,25089739110115;-376,35154073297406;-33546,6119010095
303;0,0012760230646761553;-0,00036948812516073113;-838,6024381240754;-468,2153522036785;-370,3870859203969;-33173,24815058858
304;0,0012685866703860602;-0,00037414266348663645;-838,6024381240752;-474,1135831702657;-364,48885495380955;-32805,815654684935
305;0,0012610577009864146;-0,0003787457740473669;-838,6024381240753;-479,9466448728233;-358,655793251252;-32444,24871772241
306;0,0012534371767871282;-0,00038329827986212703;-838,6024381240753;-485,7155802412874;-352,8868578827879;-32088,482692865127
307;0,0012457261017284494;-0,0003878009949021793;-838,6024381240752;-491,4214207400416;-347,1810173840337;-31738,453970458937
308;0,001237925463560467;-0,0003922547242363793;-838,6024381240752;-497,0651865523398;-341,5372515717354;-31394,09996665822
309;0,0012300362340197158;-0,00039666026417511875;-838,6024381240753;-502,64788676271047;-335,95455136136485;-31055,359112236136
310;0,00122205936900292;-0,0004010184024127032;-838,6024381240752;-508,17051953737746;-330,4319185866978;-30722,170841576255
311;0,0012139958087379026;-0,00040532991816818857;-838,6024381240752;-513,6340723027286;-324,96836582134665;-30394,475581843675
312;0,001205846477951697;-0,00040959558232470306;-838,6024381240754;-519,0395219218638;-319,5629162022116;-30072,214742333585
313;0,0011976122860358827;-0,0004138161575672776;-838,6024381240752;-524,3878348692541;-314,2146032548211;-29755,330703995507
314;0,001189294127209182;-0,0004179923985192117;-838,6024381240754;-529,6799674035451;-308,92247072053027;-29443,766809131183
315;0,0011808928806773433;-0,00042212505187699703;-838,6024381240752;-534,9168657385306;-303,6855723855446;-29137,467351264404
316;0,0011724094107903394;-0,0004262148565438241;-838,6024381240754;-540,0994662123339;-298,50297191174144;-28836,377565180905
317;0,00116384456719691;-0,00043026254376169533;-838,6024381240754;-545,2286954548204;-293,3737426692551;-28540,443617136516
318;0,0011551991849964765;-0,00043426883724216847;-838,6024381240752;-550,3054705532759;-288,2969675707993;-28249,612595231916
319;0,0011464740848884532;-0,0004382344532957536;-838,6024381240752;-555,3306992163789;-283,2717389076963;-27963,832499952197
320;0,001137670073318987;-0,0004421601009599868;-838,6024381240753;-560,3052799364953;-278,29715818758007;-27683,05223486948
321;0,001128787942625147;-0,00044604648212620335;-838,6024381240753;-565,2301021503249;-273,3723359737504;-27407,22159750713
322;0,001119828471176589;-0,0004498942916650336;-838,6024381240752;-570,1060463979305;-268,49639172614474;-27136,291270363672
323;0,0011107924235147285;-0,00045370421755064273;-838,6024381240752;-574,9339844801744;-263,6684536439008;-26870,21281209508
324;0,0011016805504894356;-0,0004574769409837386;-838,6024381240752;-579,7147796145935;-258,88765850948175;-26608,93864885358
325;0,0010924935893932843;-0,0004612131365133676;-838,6024381240754;-584,4492865897395;-254,15315153433593;-26352,42206578165
326;0,001083232264093379;-0,0004649134721575215;-838,6024381240753;-589,1383519180113;-249,46408620606408;-26100,61719865955
327;0,001073897285160779;-0,0004685786095225768;-838,6024381240754;-593,7828139870094;-244,819624137066;-25853,479025705037
328;0,0010644893499975438;-0,0004722092039215874;-838,6024381240752;-598,3835032094356;-240,21893491463965;-25610,963359523525
329;0,0010550091429614296;-0,0004758059044914524;-838,6024381240753;-602,9412421715684;-235,66119595250686;-25373,02683920765
330;0,001045457335488247;-0,00047936935430897853;-838,6024381240753;-607,4568457803376;-231,14559234373772;-25139,62692258443
331;0,0010358345862119124;-0,00048290019050586117;-838,6024381240753;-611,9311214090272;-226,6713167150481;-24910,721878608918
332;0,0010261415410822094;-0,0004863990443826001;-838,6024381240752;-616,3648690416309;-222,2375690824444;-24686,27077990282
333;0,0010163788334802823;-0,0004898665415213744;-838,6024381240754;-620,7588814158858;-217,84355670818965;-24466,23349543685
334;0,0010065470843318815;-0,0004933033018978939;-838,6024381240753;-625,1139441650112;-213,4884939590642;-24250,570683355443
335;0,000996646902218384;-0,0004967099399922486;-838,6024381240754;-629,4308359581773;-209,17160216589804;-24039,24378394257
336;0,0009866788834856045;-0,0005000870648987751;-838,6024381240752;-633,7103286397278;-204,8921094843474;-23832,215012727396
337;0,00097664361235042;-0,0005034352804349616;-838,6024381240753;-637,9531873671833;-200,649250756892;-23629,447353728607
338;0,0009665416610052263;-0,0005067551852494065;-838,6024381240754;-642,160170748048;-196,44226737602736;-23430,90455283602
339;0,0009563735897202425;-0,0005100473729288562;-838,6024381240754;-646,3320309754466;-192,2704071486288;-23236,551111328517
340;0,0009461399469436872;-0,000513312432104335;-838,6024381240753;-650,4695139626133;-188,13292416146203;-23046,352279526982
341;0,0009358412693998373;-0,000516550946556391;-838,6024381240752;-654,5733594762586;-184,02907864781665;-22860,27405058124
342;0,0009254780821849932;-0,0005197634953194735;-838,6024381240754;-658,6443012688369;-179,95813685523856;-22678,283154389686
343;0,0009150508988613635;-0,0005229506527854622;-838,6024381240752;-662,6830672097376;-175,91937091433766;-22500,347051650788
344;0,0009045602215488889;-0,0005261129888063665;-838,6024381240753;-666,6903794154276;-171,91205870864766;-22326,43392804509
345;0,0008940065410150187;-0,0005292510687962129;-838,6024381240753;-670,666954378561;-167,9354837455144;-22156,51268854703
346;0,0008833903367624584;-0,000532365453832139;-838,6024381240752;-674,6135030960864;-163,98893502798873;-21990,552951865175
347;0,0008727120771149029;-0,0005354567007547119;-838,6024381240753;-678,5307311963709;-160,0717069277044;-21828,525045010236
348;0,0008619722193007712;-0,0005385253622674892;-838,6024381240752;-682,4193390653622;-156,1830990587129;-21670,399997989534
349;0,0008511712095349573;-0,0005415719870358408;-838,6024381240754;-686,2800219718175;-152,32241615225792;-21516,149538627433
350;0,0008403094830986106;-0,000544597119785049;-1288,6024381240754;-46,79178453193142;-1241,810653592144;-21365,746087510244
351;0,0008294022159427887;-0,0005461144583378489;-1288,6024381240754;-46,92215426038798;-1241,6802838636875;-20124,001269087574
352;0,0008184655102322505;-0,000547540976798537;-1288,6024381240757;-47,0447207265303;-1241,5577173975453;-18882,382918695977
353;0,0008075011822782372;-0,0005488766841319822;-1288,6024381240757;-47,15948470061991;-1241,4429534234557;-17640,883233462344
354;0,0007965110482183986;-0,0005501215887323465;-1288,6024381240752;-47,26644690388321;-1241,335991220192;-16399,494411259337
355;0,0007854969240282126;-0,0005512756984231617;-1288,6024381240757;-47,36560800851806;-1241,2368301155575;-15158,208650656296
356;0,0007744606255323883;-0,0005523390204573587;-1288,6024381240757;-47,45696863769626;-1241,1454694863794;-13917,018150870279
357;0,0007634039684162866;-0,0005533115615173143;-1288,6024381240757;-47,54052936556764;-1241,061908758508;-12675,915111716979
358;0,0007523287682373201;-0,0005541933277148983;-1288,6024381240754;-47,616290717264064;-1240,9861474068114;-11434,891733561746
359;0,00074123684043637;-0,0005549843245915252;-1288,6024381240757;-47,684253168903844;-1240,918184955172;-10193,940217270545
360;0,0007301300003491979;-0,0005556845571181596;-1288,6024381240757;-47,74441714759227;-1240,8580209764834;-8953,052764160966
361;0,0007190100632178459;-0,0005562940296953717;-1288,6024381240757;-47,79678303142634;-1240,8056550926494;-7712,221575953176
362;0,0007078788442020515;-0,0005568127461533512;-1288,6024381240754;-47,84135114949593;-1240,7610869745795;-6471,438854720952
363;0,0006967381583906493;-0,0005572407097519435;-1288,6024381240757;-47,87812178188698;-1240,7243163421888;-5230,696802842667
364;0,0006855898208129796;-0,0005575779231806535;-1288,6024381240757;-47,907095159681745;-1240,6953429643938;-3989,987622952258
365;0,0006744356464502997;-0,0005578243885586785;-1288,6024381240754;-47,928271464961654;-1240,6741666591138;-2749,303517890253
366;0,0006632774502471836;-0,0005579801074349217;-1288,6024381240752;-47,94165083080847;-1240,6607872932668;-1508,6366906547637
367;0,0006521170471229304;-0,000558045080787984;-1288,6024381240757;-47,94723334130359;-1240,655204782772;-267,97934435247515
368;0,0006409562519829716;-0,0005580193090261882;-1288,6024381240757;-47,945019031530094;-1240,6574190925455;972,6763178503251
369;0,000629796879730268;-0,0005579027919875666;-1288,6024381240754;-47,93500788757172;-1240,6674302365036;2213,3380927767944
370;0,0006186407452767346;-0,0005576955289398854;-1288,6024381240757;-47,91719984651495;-1240,6852382775608;3454,0137772884896
371;0,0006074896635546237;-0,000557397518580605;-1288,602438124076;-47,89159479644558;-1240,7108433276303;4694,711168334372
372;0,000596345449527946;-0,0005570087590369005;-1288,6024381240757;-47,85819257645049;-1240,7442455476253;5935,438062999842
373;0,000585209918203872;-0,0005565292478656413;-1288,602438124076;-47,81699297661589;-1240,78544514746;7176,2022585557
374;0,0005740848846441339;-0,0005559589820533575;-1288,6024381240757;-47,76799573802448;-1240,8344423860513;8417,011552507136
375;0,0005629721639764419;-0,0005552979580162598;-1288,6024381240754;-47,71120055275705;-1240,8912375713185;9657,873742642805
376;0,0005518735714058849;-0,0005545461716001832;-1288,6024381240757;-47,64660706388774;-1240,9558310601878;10898,796627083771
377;0,000540790922226332;-0,0005537036180805668;-1288,6024381240752;-47,5742148654823;-1241,028223258593;12139,78800433248
378;0,0005297260318318578;-0,0005527702921624411;-1288,6024381240754;-47,49402350259694;-1241,1084146214785;13380,855673321903
379;0,0005186807157281361;-0,0005517461879803766;-1288,6024381240754;-47,40603247127396;-1241,1964056528016;14622,007433464383
380;0,0005076567895438483;-0,0005506312990984502;-1288,6024381240754;-47,31024121853884;-1241,2921969055367;15863,251084700763
381;0,0004966560690421104;-0,0005494256185102162;-1288,6024381240754;-47,20664914239777;-1241,3957889816777;17104,59442754938
382;0,00048568037013186835;-0,0005481291386386523;-1288,6024381240754;-47,095255591833;-1241,5071825322425;18346,04526315505
383;0,0004747315088793119;-0,0005467418513361091;-1288,6024381240761;-46,976059866798494;-1241,6263782572776;19587,61139333815
384;0,0004638113015192919;-0,0005452637478842622;-1288,6024381240761;-46,8490612182158;-1241,7533769058603;20829,300620643575
385;0,00045292156446673573;-0,0005436948189940661;-1288,6024381240754;-46,71425884797016;-1241,8881792761053;22071,120748389865
386;0,000442064114328059;-0,000542035054805684;-1288,6024381240754;-46,57165190890437;-1242,030786215171;23313,07958071818
387;0,00043124076791257494;-0,0005402844448884354;-1288,6024381240757;-46,421239504814366;-1242,1811986192613;24555,18492264134
388;0,0004204533422439297;-0,0005384429782407194;-1288,6024381240757;-46,26302069044261;-1242,3394174336331;25797,44458009292
389;0,0004097036545715072;-0,0005365106432899461;-1288,6024381240757;-46,09699447147217;-1242,5054436526034;27039,86635997627
390;0,00039899352238184985;-0,0005344874278924907;-1288,6024381240757;-45,923159804522804;-1242,6792783195529;28282,458070213575
391;0,0003883247634100884;-0,0005323733193335727;-1288,602438124076;-45,74151559714056;-1242,8609225269354;29525,22751979496
392;0,00037769919565136187;-0,0005301683043272085;-1288,6024381240754;-45,55206070779375;-1243,0503774162817;30768,182518827547
393;0,00036711863737223967;-0,0005278723690161236;-1288,6024381240754;-45,35479394586534;-1243,24764417821;32011,33087858451
394;0,00035658490712214743;-0,0005254854989716548;-1288,6024381240757;-45,14971407164458;-1243,452724052431;33254,68041155419
395;0,0003460998237448014;-0,0005230076791936621;-1288,6024381240757;-44,93681979631944;-1243,6656183277562;34498,238931489184
396;0,00033566520638964124;-0,0005204388941104435;-1288,6024381240754;-44,71610978196931;-1243,886328342106;35742,0142534555
397;0,00032528287452324774;-0,0005177791275786346;-1288,6024381240754;-44,48758264155628;-1244,1148554825193;36986,01419388154
398;0,00031495464794079487;-0,0005150283628830941;-1288,602438124076;-44,25123693891545;-1244,3512011851603;38230,246570607385
399;0,00030468234677746755;-0,0005121865827368097;-1288,6024381240757;-44,00707118874669;-1244,595366935329;39474,71920293383
400;0,0002944677915199271;-0,0005092537692807919;-1738,602438124075;-645,3263764326196;-1093,2760616914554;40719,43991167151
401;0,0002843406836478565;-0,0005034312226149365;-1738,602438124075;-637,9480452976476;-1100,6543928264275;41816,38879502119
402;0,00027433157792560115;-0,0004974533784828246;-1738,602438124075;-630,3729212134353;-1108,2295169106396;42920,81429458316
403;0,00026444359094421587;-0,0004913191680679555;-1738,602438124075;-622,5996497757133;-1116,0027883483617;44032,913877566665
404;0,0002546798609503398;-0,00048502749459611294;-1738,602438124075;-614,6268411521943;-1123,9755969718806;45152,886383278754
405;0,0002450435484073037;-0,0004785772331392669;-1738,602438124075;-606,453069834079;-1132,1493682899961;46280,932058676066
406;0,00023553783656020893;-0,00047196723041443927;-1738,602438124075;-598,0768743811774;-1140,5255637428975;47417,2525941682
407;0,00022616593200507968;-0,00046519630457750305;-1738,6024381240752;-589,4967571606119;-1149,1056809634633;48562,05115967931
408;0,0002169310652621915;-0,0004582632450118708;-1738,6024381240748;-580,7111840790426;-1157,8912540450322;49715,53244097398
409;0,00020783649135367512;-0,00045116681211204257;-1738,6024381240754;-571,7185843083804;-1166,883853815695;50877,90267625446
410;0,0001988854903855033;-0,00044390573706196775;-1738,602438124075;-562,5173500049256;-1176,0850881191493;52049,369693035165
411;0,00019008136813396145;-0,00043647872160818663;-1738,602438124075;-553,1058360218941;-1185,496602102181;53230,142945301544
412;0,00018142745663670795;-0,00042888443782770663;-1738,6024381240752;-543,4823596152698;-1195,1200785088054;54420,43355095965
413;0,00017292711478853097;-0,00042112152789057435;-1738,602438124075;-533,6452001429358;-1204,957237981139;55620,45432958322
414;0,00016458372894190553;-0,00041318860381710156;-1738,602438124075;-523,592598757031;-1215,009839367044;56830,41984046512
415;0,00015640071351246196;-0,00040508424722969884;-1738,602438124075;-513,3227580894744;-1225,2796800346005;58050,546420979634
416;0,00014838151158946914;-0,00039680700909927493;-1738,602438124075;-502,8338419306012;-1235,7685961934737;59281,05222526288
417;0,00014052959555144786;-0,00038835540948615587;-1738,602438124075;-492,1239749008567;-1246,4784632232183;60522,15726321794
418;0,0001328484676870187;-0,00037972793727547756;-1738,602438124075;-481,1912421154851;-1257,4111960085897;61774,08343985178
419;0,00012534166082109837;-0,00037092304990700236;-1738,6024381240748;-470,0336888421534;-1268,5687492819213;63037,05459495115
420;0,00011801273894655517;-0,0003619391730993178;-1738,602438124075;-458,64932015145547;-1279,9531179726196;64311,29654310416
421;0,00011086529786143883;-0,00035277470056835846;-1738,602438124075;-447,0361005602239;-1291,566337563851;65597,03711407525
422;0,00010390296581189493;-0,00034342799374020936;-1738,602438124075;-435,19195366759334;-1303,4104844564818;66894,50619354023
423;9,712940414088319e-05;-0,0003338973814581343;-1738,6024381240748;-423,1147617837477;-1315,487676340327;68203,93576418901
424;9,054830794281006e-05;-0,0003241811596837805;-1738,602438124075;-410,80236555128664;-1327,8000725727884;69525,55994720319
425;8,41634067242012e-05;-0,00031427759119250095;-1738,602438124075;-398,2525635591372;-1340,3498745649379;70859,61504411619
426;7,79784650705194e-05;-0,0003041849052627468;-1738,602438124075;-385,4631119489527;-1353,1393261751223;72206,33957906297
427;7,199728331926239e-05;-0,00029390129735946827;-1738,602438124075;-372,4317240139182;-1366,1707141101567;73565,97434142741
428;6,62236982394468e-05;-0,0002834249288114698;-1738,602438124075;-359,15606978989456;-1379,4463683341805;74938,76242889438
429;6,066158371760907e-05;-0,0002727539264826633;-1738,602438124075;-345,6337756388309;-1392,968662485244;76324,94929091482
430;5,5314851450442533e-05;-0,0002618863824371577;-1738,6024381240752;-331,86242382436626;-1406,740014299709;77724,78277259122
431;5,01874516441936e-05;-0,00025082035359812725;-1738,6024381240748;-317,8395520795468;-1420,762886044528;79138,51315899135
432;4,528337372094424e-05;-0,00023955386140039675;-1738,6024381240752;-303,5626531665828;-1435,0397849574924;80566,39321989834
433;4,0606647031906187e-05;-0,00022808489143668134;-1738,602438124075;-289,02917442856256;-1449,5732636955124;82008,67825500497
434;3,616134157785443e-05;-0,00021641139309741758;-1738,6024381240745;-274,2365173330476;-1464,365920791027;83465,62613956034
435;3,195156873682712e-05;-0,00020453127920412248;-1738,602438124075;-259,18203700746403;-1479,420401116611;84937,4973704769
436;2,798148199922645e-05;-0,00019244242563621304;-1738,602438124075;-243,86304176620916;-1494,7393963578659;86424,55511290662
437;2,4255277710446427e-05;-0,00018014267095122155;-1738,6024381240745;-228,27679262938796;-1510,3256454946866;87927,06524729356
438;2,077719582116341e-05;-0,00016762981599833886;-1738,6024381240748;-212,42050283309501;-1526,1819352909797;89445,2964169127
439;1,755152064542568e-05;-0,00015490162352521175;-1738,6024381240748;-196,29133733114836;-1542,3111007929265;90979,520075902
440;1,4582581626669804e-05;-0,0001419558177779333;-1738,602438124075;-179,88641228819705;-1558,7160258358779;92530,01053779773
441;1,1874754111813456e-05;-0,00012879008409414413;-1738,602438124075;-163,20279456409943;-1575,3996435599756;94097,04502458051
442;9,43246013354696e-06;-0,00011540206848918103;-1738,602438124075;-146,23750118949022;-1592,3649369345846;95680,9037162416
443;7,260169200979706e-06;-0,00010178937723519222;-1738,602438124075;-128,98749883243556;-1609,6149392916393;97281,86980087821
444;5,36239909876957e-06;-8,794957643314723e-05;-1738,6024381240748;-111,44970325608418;-1627,1527348679906;98900,22952532627
445;3,743716694888232e-06;-7,38801915776664e-05;-1738,602438124075;-93,62097876721886;-1644,981459356856;100536,2722463404
446;2,4087387571585504e-06;-5,9578707114586954e-05;-1738,6024381240748;-75,49813765560458;-1663,1043004684702;102190,29048232995
447;1,3621327787170898e-06;-4,504256599119133e-05;-1738,6024381240752;-57,077939624037654;-1681,5244985000375;103862,57996565997
448;6,086178125429644e-07;-3,0269169199015995e-05;-1738,6024381240745;-38,35709120899307;-1700,2453469150814;105553,43969552724
449;1,5296531520912282e-07;-1,5255875309158964e-05;-1738,6024381240752;-19,33224519176624;-1719,2701929323089;107263,17199142025
